Taluka_Name,Soil_color,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Crop,Fertilizer
Warud,Black,120,65,55,6,600,30,Soyabean,Urea
Warud,Black,125,65,55,6,600,30,Soyabean,Urea
Warud,Black,130,65,55,6,600,30,Soyabean,Urea
Warud,Black,135,65,55,6,600,30,Soyabean,Urea
Warud,Black,140,65,55,6,600,30,Soyabean,Urea
Warud,Black,145,65,55,6,600,30,Soyabean,Urea
Warud,Black,150,65,55,6,600,30,Soyabean,Urea
Warud,Black,120,70,60,6.5,500,20,Soyabean,Urea
Warud,Black,125,70,60,6.5,500,20,Soyabean,Urea
Warud,Black,130,70,60,6.5,500,20,Soyabean,Urea
Warud,Black,135,70,60,6.5,500,20,Soyabean,Urea
Warud,Black,140,70,60,6.5,500,20,Soyabean,Urea
Warud,Black,145,70,60,6.5,500,20,Soyabean,Urea
Warud,Black,150,70,60,6.5,500,20,Soyabean,Urea
Warud,Black,120,75,40,7,600,25,Soyabean,Urea
Warud,Black,125,75,40,7,600,25,Soyabean,Urea
Warud,Black,130,75,40,7,600,25,Soyabean,Urea
Warud,Black,135,75,40,7,600,25,Soyabean,Urea
Warud,Black,140,75,40,7,600,25,Soyabean,Urea
Warud,Black,145,75,40,7,600,25,Soyabean,Urea
Warud,Black,150,75,40,7,600,25,Soyabean,Urea
Warud,Black,120,80,45,7.5,500,30,Soyabean,Urea
Warud,Black,125,80,45,7.5,500,30,Soyabean,Urea
Warud,Black,130,80,45,7.5,500,30,Soyabean,Urea
Warud,Black,135,80,45,7.5,500,30,Soyabean,Urea
Warud,Black,140,80,45,7.5,500,30,Soyabean,Urea
Warud,Black,145,80,45,7.5,500,30,Soyabean,Urea
Warud,Black,150,80,45,7.5,500,30,Soyabean,Urea
Warud,Black,120,60,55,5.5,600,20,Soyabean,MOP
Warud,Black,125,60,55,5.5,600,20,Soyabean,MOP
Warud,Black,130,60,55,5.5,600,20,Soyabean,MOP
Warud,Black,135,60,55,5.5,600,20,Soyabean,MOP
Warud,Black,140,60,55,5.5,600,20,Soyabean,MOP
Warud,Black,145,60,55,5.5,600,20,Soyabean,MOP
Warud,Black,150,60,55,5.5,600,20,Soyabean,MOP
Warud,Black,120,65,60,6,500,25,Soyabean,MOP
Warud,Black,125,65,60,6,500,25,Soyabean,MOP
Warud,Black,130,65,60,6,500,25,Soyabean,MOP
Warud,Black,135,65,60,6,500,25,Soyabean,MOP
Warud,Black,140,65,60,6,500,25,Soyabean,MOP
Warud,Black,145,65,60,6,500,25,Soyabean,MOP
Warud,Black,150,65,60,6,500,25,Soyabean,MOP
Warud,Black,120,70,40,6.5,600,30,Soyabean,MOP
Warud,Black,125,70,40,6.5,600,30,Soyabean,MOP
Warud,Black,130,70,40,6.5,600,30,Soyabean,MOP
Warud,Black,135,70,40,6.5,600,30,Soyabean,MOP
Warud,Black,140,70,40,6.5,600,30,Soyabean,MOP
Warud,Black,145,70,40,6.5,600,30,Soyabean,MOP
Warud,Black,150,70,40,6.5,600,30,Soyabean,MOP
Warud,Black,120,75,45,7,500,20,Soyabean,MOP
Warud,Black,125,75,45,7,500,20,Soyabean,MOP
Warud,Black,130,75,45,7,500,20,Soyabean,MOP
Warud,Black,135,75,45,7,500,20,Soyabean,MOP
Warud,Black,140,75,45,7,500,20,Soyabean,MOP
Warud,Black,145,75,45,7,500,20,Soyabean,MOP
Warud,Black,150,75,45,7,500,20,Soyabean,MOP
Warud,Black,120,80,50,7.5,600,25,Soyabean,MOP
Warud,Black,125,80,50,7.5,600,25,Soyabean,MOP
Warud,Black,130,80,50,7.5,600,25,Soyabean,MOP
Warud,Black,135,80,50,7.5,600,25,Soyabean,MOP
Warud,Black,140,80,50,7.5,600,25,Soyabean,MOP
Warud,Black,145,80,50,7.5,600,25,Soyabean,MOP
Warud,Black,150,80,50,7.5,600,25,Soyabean,MOP
Warud,Black,120,60,60,5.5,500,30,Soyabean,SSP
Warud,Black,125,60,60,5.5,500,30,Soyabean,SSP
Warud,Black,130,60,60,5.5,500,30,Soyabean,SSP
Warud,Black,135,60,60,5.5,500,30,Soyabean,SSP
Warud,Black,140,60,60,5.5,500,30,Soyabean,SSP
Warud,Black,145,60,60,5.5,500,30,Soyabean,SSP
Warud,Black,150,60,60,5.5,500,30,Soyabean,SSP
Warud,Black,120,65,40,6,600,20,Soyabean,SSP
Warud,Black,125,65,40,6,600,20,Soyabean,SSP
Warud,Black,130,65,40,6,600,20,Soyabean,SSP
Warud,Black,135,65,40,6,600,20,Soyabean,SSP
Warud,Black,140,65,40,6,600,20,Soyabean,SSP
Warud,Black,145,65,40,6,600,20,Soyabean,SSP
Warud,Black,150,65,40,6,600,20,Soyabean,SSP
Warud,Black,120,70,45,6.5,500,25,Soyabean,SSP
Warud,Black,125,70,45,6.5,500,25,Soyabean,SSP
Warud,Black,130,70,45,6.5,500,25,Soyabean,SSP
Warud,Black,135,70,45,6.5,500,25,Soyabean,SSP
Warud,Black,140,70,45,6.5,500,25,Soyabean,SSP
Warud,Black,145,70,45,6.5,500,25,Soyabean,SSP
Warud,Black,150,70,45,6.5,500,25,Soyabean,SSP
Warud,Black,120,75,50,7,600,30,Soyabean,SSP
Warud,Black,125,75,50,7,600,30,Soyabean,SSP
Warud,Black,130,75,50,7,600,30,Soyabean,SSP
Warud,Black,135,75,50,7,600,30,Soyabean,SSP
Warud,Black,140,75,50,7,600,30,Soyabean,SSP
Warud,Black,145,75,50,7,600,30,Soyabean,SSP
Warud,Black,150,75,50,7,600,30,Soyabean,SSP
Warud,Black,120,80,55,7.5,500,20,Soyabean,SSP
Warud,Black,125,80,30,7.5,500,20,Soyabean,SSP
Warud,Black,130,80,30,7.5,500,20,Soyabean,SSP
Warud,Black,135,80,30,7.5,500,20,Soyabean,SSP
Warud,Black,140,80,40,7.5,500,20,Soyabean,SSP
Warud,Black,145,80,40,7.5,500,20,Soyabean,SSP
Warud,Black,150,80,40,7.5,500,20,Soyabean,SSP
Warud,Black,100,40,40,6,800,15,Soyabean,19:19:19 NPK
Warud,Black,105,40,40,6,800,15,Wheat,19:19:19 NPK
Warud,Black,110,40,40,6,800,15,Wheat,19:19:19 NPK
Warud,Black,115,40,40,6,800,15,Wheat,19:19:19 NPK
Warud,Black,120,40,40,6,800,15,Wheat,19:19:19 NPK
Warud,Black,100,45,45,6.5,900,20,Wheat,19:19:19 NPK
Warud,Black,105,45,45,6.5,900,20,Wheat,19:19:19 NPK
Warud,Black,110,45,45,6.5,900,20,Wheat,19:19:19 NPK
Warud,Black,115,45,45,6.5,900,20,Wheat,19:19:19 NPK
Warud,Black,120,45,45,6.5,900,20,Wheat,19:19:19 NPK
Warud,Black,100,50,50,7,800,25,Wheat,19:19:19 NPK
Warud,Black,105,50,50,7,800,25,Wheat,19:19:19 NPK
Warud,Black,110,50,50,7,800,25,Wheat,19:19:19 NPK
Warud,Black,115,50,50,7,800,25,Wheat,19:19:19 NPK
Warud,Black,120,50,50,7,800,25,Wheat,19:19:19 NPK
Warud,Black,100,55,55,7.5,900,15,Wheat,19:19:19 NPK
Warud,Black,105,55,55,7.5,900,15,Wheat,19:19:19 NPK
Warud,Black,110,55,55,7.5,900,15,Wheat,19:19:19 NPK
Warud,Black,115,55,55,7.5,900,15,Wheat,19:19:19 NPK
Warud,Black,120,55,55,7.5,900,15,Wheat,19:19:19 NPK
Warud,Black,100,60,60,6,800,20,Wheat,19:19:19 NPK
Warud,Black,105,60,60,6,800,20,Wheat,19:19:19 NPK
Warud,Black,110,60,60,6,800,20,Wheat,19:19:19 NPK
Warud,Black,115,60,60,6,800,20,Wheat,19:19:19 NPK
Warud,Black,120,60,60,6,800,20,Wheat,19:19:19 NPK
Warud,Black,100,40,45,6.5,900,25,Wheat,Urea
Warud,Black,105,40,45,6.5,900,25,Wheat,Urea
Warud,Black,110,40,45,6.5,900,25,Wheat,Urea
Warud,Black,115,40,45,6.5,900,25,Wheat,Urea
Warud,Black,120,40,45,6.5,900,25,Wheat,Urea
Warud,Black,100,45,50,7,800,15,Wheat,Urea
Warud,Black,105,45,50,7,800,15,Wheat,Urea
Warud,Black,110,45,50,7,800,15,Wheat,Urea
Warud,Black,115,45,50,7,800,15,Wheat,Urea
Warud,Black,120,45,50,7,800,15,Wheat,Urea
Warud,Black,100,50,55,7.5,900,20,Wheat,Urea
Warud,Black,105,50,55,7.5,900,20,Wheat,Urea
Warud,Black,110,50,55,7.5,900,20,Wheat,Urea
Warud,Black,115,50,55,7.5,900,20,Wheat,Urea
Warud,Black,120,50,55,7.5,900,20,Wheat,Urea
Warud,Black,100,55,60,6,800,25,Wheat,Urea
Warud,Black,105,55,60,6,800,25,Wheat,Urea
Warud,Black,110,55,60,6,800,25,Wheat,Urea
Warud,Black,115,55,60,6,800,25,Wheat,Urea
Warud,Black,120,55,60,6,800,25,Wheat,Urea
Warud,Black,100,60,40,6.5,900,15,Wheat,Urea
Warud,Black,105,60,40,6.5,900,15,Wheat,Urea
Warud,Black,110,60,40,6.5,900,15,Wheat,Urea
Warud,Black,115,60,40,6.5,900,15,Wheat,Urea
Warud,Black,120,60,40,6.5,900,15,Wheat,Urea
Warud,Black,100,40,50,7,800,15,Wheat,19:19:19 NPK
Warud,Black,105,40,50,7,800,15,Wheat,19:19:19 NPK
Warud,Black,110,40,50,7,800,15,Wheat,19:19:19 NPK
Warud,Black,115,40,50,7,800,15,Wheat,19:19:19 NPK
Warud,Black,120,40,50,7,800,15,Wheat,19:19:19 NPK
Warud,Black,100,45,55,7.5,900,20,Wheat,19:19:19 NPK
Warud,Black,105,45,55,7.5,900,20,Wheat,19:19:19 NPK
Warud,Black,110,45,55,7.5,900,20,Wheat,19:19:19 NPK
Warud,Black,115,45,55,7.5,900,20,Wheat,19:19:19 NPK
Warud,Black,120,45,55,7.5,900,20,Wheat,19:19:19 NPK
Warud,Black,100,50,60,6,800,25,Wheat,19:19:19 NPK
Warud,Black,105,50,60,6,800,25,Wheat,19:19:19 NPK
Warud,Black,110,50,60,6,800,25,Wheat,19:19:19 NPK
Warud,Black,115,50,60,6,800,25,Wheat,19:19:19 NPK
Warud,Black,120,50,60,6,800,25,Wheat,19:19:19 NPK
Warud,Black,100,55,40,6.5,900,15,Wheat,19:19:19 NPK
Warud,Black,105,55,40,6.5,900,15,Wheat,19:19:19 NPK
Warud,Black,110,55,40,6.5,900,15,Wheat,19:19:19 NPK
Warud,Black,115,55,40,6.5,900,15,Wheat,19:19:19 NPK
Warud,Black,120,55,40,6.5,900,15,Wheat,19:19:19 NPK
Warud,Black,100,60,45,7,800,20,Wheat,19:19:19 NPK
Warud,Black,105,60,45,7,800,20,Wheat,19:19:19 NPK
Warud,Black,110,60,45,7,800,20,Wheat,19:19:19 NPK
Warud,Black,115,60,45,7,800,20,Wheat,19:19:19 NPK
Warud,Black,120,60,45,7,800,20,Wheat,19:19:19 NPK
Warud,Black,100,40,55,7.5,900,25,Wheat,Urea
Warud,Black,105,40,55,7.5,900,25,Wheat,Urea
Warud,Black,110,40,55,7.5,900,25,Wheat,Urea
Warud,Black,115,40,55,7.5,900,25,Wheat,Urea
Warud,Black,120,40,55,7.5,900,25,Wheat,Urea
Warud,Black,100,45,60,6,800,15,Wheat,Urea
Warud,Black,105,45,60,6,800,15,Wheat,Urea
Warud,Black,110,45,60,6,800,15,Wheat,Urea
Warud,Black,115,45,60,6,800,15,Wheat,Urea
Warud,Black,120,45,60,6,800,15,Wheat,Urea
Warud,Black,100,50,40,6.5,900,20,Wheat,Urea
Warud,Black,105,50,40,6.5,900,20,Wheat,Urea
Warud,Black,110,50,40,6.5,900,20,Wheat,Urea
Warud,Black,115,50,40,6.5,900,20,Wheat,Urea
Warud,Black,120,50,40,6.5,900,20,Wheat,Urea
Warud,Black,100,55,45,7,800,25,Wheat,Urea
Warud,Black,105,55,45,7,800,25,Wheat,Urea
Warud,Black,110,55,45,7,800,25,Wheat,Urea
Warud,Black,115,55,45,7,800,25,Wheat,Urea
Warud,Black,120,55,45,7,800,25,Wheat,Urea
Warud,Black,100,60,50,7.5,900,15,Wheat,Urea
Warud,Black,105,60,50,7.5,900,15,Wheat,Urea
Warud,Black,110,60,50,7.5,900,15,Wheat,Urea
Warud,Black,115,60,50,7.5,900,15,Wheat,Urea
Warud,Black,120,60,50,7.5,900,15,Wheat,Urea
Warud,Black,100,40,60,6,800,15,Wheat,19:19:19 NPK
Warud,Black,105,40,60,6,800,15,Wheat,19:19:19 NPK
Warud,Black,110,40,60,6,800,15,Wheat,19:19:19 NPK
Warud,Black,115,40,60,6,800,15,Wheat,19:19:19 NPK
Warud,Black,120,40,60,6,800,15,Wheat,19:19:19 NPK
Warud,Black,100,45,40,6.5,900,20,Wheat,19:19:19 NPK
Warud,Black,105,45,40,6.5,900,20,Wheat,19:19:19 NPK
Warud,Black,110,45,40,6.5,900,20,Wheat,19:19:19 NPK
Warud,Black,115,45,40,6.5,900,20,Wheat,19:19:19 NPK
Warud,Black,120,45,40,6.5,900,20,Wheat,19:19:19 NPK
Warud,Black,100,50,45,7,800,25,Wheat,19:19:19 NPK
Warud,Black,105,50,45,7,800,25,Wheat,19:19:19 NPK
Warud,Black,110,50,45,7,800,25,Wheat,19:19:19 NPK
Warud,Black,115,50,45,7,800,25,Wheat,19:19:19 NPK
Warud,Black,120,50,45,7,800,25,Wheat,19:19:19 NPK
Warud,Black,100,55,50,7.5,900,15,Wheat,19:19:19 NPK
Warud,Black,105,55,50,7.5,900,15,Wheat,19:19:19 NPK
Warud,Black,110,55,50,7.5,900,15,Wheat,19:19:19 NPK
Warud,Black,115,55,50,7.5,900,15,Wheat,19:19:19 NPK
Warud,Black,120,55,50,7.5,900,15,Wheat,19:19:19 NPK
Warud,Black,100,60,55,6,800,20,Wheat,19:19:19 NPK
Warud,Black,105,60,55,6,800,20,Wheat,19:19:19 NPK
Warud,Black,110,60,55,6,800,20,Wheat,19:19:19 NPK
Warud,Black,115,60,55,6,800,20,Wheat,19:19:19 NPK
Warud,Black,120,60,55,6,800,20,Wheat,19:19:19 NPK
Warud,Black,60,40,40,6,800,25,Jowar,10:26:26 NPK
Warud,Black,65,40,40,6,800,25,Jowar,10:26:26 NPK
Warud,Black,70,40,40,6,800,25,Jowar,10:26:26 NPK
Warud,Black,75,40,40,6,800,25,Jowar,10:26:26 NPK
Warud,Black,80,40,40,6,800,25,Jowar,10:26:26 NPK
Warud,Black,60,45,45,6.5,900,30,Jowar,10:26:26 NPK
Warud,Black,65,45,45,6.5,900,30,Jowar,10:26:26 NPK
Warud,Black,70,45,45,6.5,900,30,Jowar,10:26:26 NPK
Warud,Black,75,45,45,6.5,900,30,Jowar,10:26:26 NPK
Warud,Black,80,45,45,6.5,900,30,Jowar,10:26:26 NPK
Warud,Black,60,50,50,7,800,25,Jowar,10:26:26 NPK
Warud,Black,65,50,50,7,800,25,Jowar,10:26:26 NPK
Warud,Black,70,50,50,7,800,25,Jowar,10:26:26 NPK
Warud,Black,75,50,50,7,800,25,Jowar,10:26:26 NPK
Warud,Black,80,50,50,7,800,25,Jowar,10:26:26 NPK
Warud,Black,60,55,55,7.5,900,30,Jowar,10:26:26 NPK
Warud,Black,65,55,55,7.5,900,30,Jowar,10:26:26 NPK
Warud,Black,70,55,55,7.5,900,30,Jowar,10:26:26 NPK
Warud,Black,75,55,55,7.5,900,30,Jowar,10:26:26 NPK
Warud,Black,80,55,55,7.5,900,30,Jowar,10:26:26 NPK
Warud,Black,60,60,60,6,800,25,Jowar,10:26:26 NPK
Warud,Black,65,60,60,6,800,25,Jowar,10:26:26 NPK
Warud,Black,70,60,60,6,800,25,Jowar,10:26:26 NPK
Warud,Black,75,60,60,6,800,25,Jowar,10:26:26 NPK
Warud,Black,80,60,60,6,800,25,Jowar,10:26:26 NPK
Warud,Black,60,40,45,6.5,900,30,Jowar,Urea
Warud,Black,65,40,45,6.5,900,30,Jowar,Urea
Warud,Black,70,40,45,6.5,900,30,Jowar,Urea
Warud,Black,75,40,45,6.5,900,30,Jowar,Urea
Warud,Black,80,40,45,6.5,900,30,Jowar,Urea
Warud,Black,60,45,50,7,800,25,Jowar,Urea
Warud,Black,65,45,50,7,800,25,Jowar,Urea
Warud,Black,70,45,50,7,800,25,Jowar,Urea
Warud,Black,75,45,50,7,800,25,Jowar,Urea
Warud,Black,80,45,50,7,800,25,Jowar,Urea
Warud,Black,60,50,55,7.5,900,30,Jowar,Urea
Warud,Black,65,50,55,7.5,900,30,Jowar,Urea
Warud,Black,70,50,55,7.5,900,30,Jowar,Urea
Warud,Black,75,50,55,7.5,900,30,Jowar,Urea
Warud,Black,80,50,55,7.5,900,30,Jowar,Urea
Warud,Black,60,55,60,6,800,25,Jowar,Urea
Warud,Black,65,55,60,6,800,25,Jowar,Urea
Warud,Black,70,55,60,6,800,25,Jowar,Urea
Warud,Black,75,55,60,6,800,25,Jowar,Urea
Warud,Black,80,55,60,6,800,25,Jowar,Urea
Warud,Black,60,60,40,6.5,900,30,Jowar,Urea
Warud,Black,65,60,40,6.5,900,30,Jowar,Urea
Warud,Black,70,60,40,6.5,900,30,Jowar,Urea
Warud,Black,75,60,40,6.5,900,30,Jowar,Urea
Warud,Black,80,60,40,6.5,900,30,Jowar,Urea
Warud,Black,60,40,50,7,800,25,Jowar,SSP
Warud,Black,65,40,50,7,800,25,Jowar,SSP
Warud,Black,70,40,50,7,800,25,Jowar,SSP
Warud,Black,75,40,50,7,800,25,Jowar,SSP
Warud,Black,80,40,50,7,800,25,Jowar,SSP
Warud,Black,60,45,55,7.5,900,30,Jowar,SSP
Warud,Black,65,45,55,7.5,900,30,Jowar,SSP
Warud,Black,70,45,55,7.5,900,30,Jowar,SSP
Warud,Black,75,45,55,7.5,900,30,Jowar,SSP
Warud,Black,80,45,55,7.5,900,30,Jowar,SSP
Warud,Black,60,50,60,6,800,25,Jowar,SSP
Warud,Black,65,50,60,6,800,25,Jowar,SSP
Warud,Black,70,50,60,6,800,25,Jowar,SSP
Warud,Black,75,50,60,6,800,25,Jowar,SSP
Warud,Black,80,50,60,6,800,25,Jowar,SSP
Warud,Black,60,55,40,6.5,900,30,Jowar,SSP
Warud,Black,65,55,40,6.5,900,30,Jowar,SSP
Warud,Black,70,55,40,6.5,900,30,Jowar,SSP
Warud,Black,75,55,40,6.5,900,30,Jowar,SSP
Warud,Black,80,55,40,6.5,900,30,Jowar,SSP
Warud,Black,60,60,45,7,800,25,Jowar,SSP
Warud,Black,65,60,45,7,800,25,Jowar,SSP
Warud,Black,70,60,45,7,800,25,Jowar,SSP
Warud,Black,75,60,45,7,800,25,Jowar,SSP
Warud,Black,80,60,45,7,800,25,Jowar,SSP
Warud,Black,60,40,55,7.5,900,30,Jowar,10:26:26 NPK
Warud,Black,65,40,55,7.5,900,30,Jowar,10:26:26 NPK
Warud,Black,70,40,55,7.5,900,30,Jowar,10:26:26 NPK
Warud,Black,75,40,55,7.5,900,30,Jowar,10:26:26 NPK
Warud,Black,80,40,55,7.5,900,30,Jowar,10:26:26 NPK
Warud,Black,60,45,60,6,800,25,Jowar,10:26:26 NPK
Warud,Black,65,45,60,6,800,25,Jowar,10:26:26 NPK
Warud,Black,70,45,60,6,800,25,Jowar,10:26:26 NPK
Warud,Black,75,45,60,6,800,25,Jowar,10:26:26 NPK
Warud,Black,80,45,60,6,800,25,Jowar,10:26:26 NPK
Warud,Black,60,50,40,6.5,900,30,Jowar,10:26:26 NPK
Warud,Black,65,50,40,6.5,900,30,Jowar,10:26:26 NPK
Warud,Black,70,50,40,6.5,900,30,Jowar,10:26:26 NPK
Warud,Black,75,50,40,6.5,900,30,Jowar,10:26:26 NPK
Warud,Black,80,50,40,6.5,900,30,Jowar,10:26:26 NPK
Warud,Black,60,55,45,7,800,25,Jowar,10:26:26 NPK
Warud,Black,65,55,45,7,800,25,Jowar,10:26:26 NPK
Warud,Black,70,55,45,7,800,25,Jowar,10:26:26 NPK
Warud,Black,75,55,45,7,800,25,Jowar,10:26:26 NPK
Warud,Black,80,55,45,7,800,25,Jowar,10:26:26 NPK
Warud,Black,60,60,50,7.5,900,30,Jowar,10:26:26 NPK
Warud,Black,65,60,50,7.5,900,30,Jowar,10:26:26 NPK
Warud,Black,70,60,50,7.5,900,30,Jowar,10:26:26 NPK
Warud,Black,75,60,50,7.5,900,30,Jowar,10:26:26 NPK
Warud,Black,80,60,50,7.5,900,30,Jowar,10:26:26 NPK
Warud,Black,60,40,60,6,800,25,Jowar,Urea
Warud,Black,65,40,60,6,800,25,Jowar,Urea
Warud,Black,70,40,60,6,800,25,Jowar,Urea
Warud,Black,75,40,60,6,800,25,Jowar,Urea
Warud,Black,80,40,60,6,800,25,Jowar,Urea
Warud,Black,60,45,40,6.5,900,30,Jowar,Urea
Warud,Red,65,45,40,6.5,900,30,Jowar,Urea
Warud,Red,70,45,40,6.5,900,30,Jowar,Urea
Warud,Red,75,45,40,6.5,900,30,Jowar,Urea
Warud,Red,80,45,40,6.5,900,30,Jowar,Urea
Warud,Red,60,50,45,7,800,25,Jowar,Urea
Warud,Red,65,50,45,7,800,25,Jowar,Urea
Warud,Red,70,50,45,7,800,25,Jowar,Urea
Warud,Red,75,50,45,7,800,25,Jowar,Urea
Warud,Red,80,50,45,7,800,25,Jowar,Urea
Warud,Red,60,55,50,7.5,900,30,Jowar,Urea
Warud,Red,65,55,50,7.5,900,30,Jowar,Urea
Warud,Red,70,55,50,7.5,900,30,Jowar,Urea
Warud,Red,75,55,50,7.5,900,30,Jowar,Urea
Warud,Red,80,55,50,7.5,900,30,Jowar,Urea
Warud,Red,60,60,45,6,800,25,Jowar,Urea
Warud,Red,65,60,45,6,800,25,Jowar,Urea
Warud,Red,70,60,45,6,800,25,Jowar,Urea
Warud,Red,75,60,45,6,800,25,Jowar,Urea
Warud,Red,80,60,45,6,800,25,Jowar,Urea
Warud,Light Brown,20,40,20,6,800,25,Groundnut,Chilated Micronutrient
Warud,Light Brown,25,40,20,6,800,25,Groundnut,Chilated Micronutrient
Warud,Light Brown,30,40,20,6,800,25,Groundnut,Chilated Micronutrient
Warud,Light Brown,20,45,25,6.5,900,30,Groundnut,Chilated Micronutrient
Warud,Light Brown,25,45,25,6.5,900,30,Groundnut,Chilated Micronutrient
Warud,Light Brown,30,45,25,6.5,900,30,Groundnut,Chilated Micronutrient
Warud,Light Brown,20,50,30,7,800,25,Groundnut,Chilated Micronutrient
Warud,Light Brown,25,50,30,7,800,25,Groundnut,Chilated Micronutrient
Warud,Light Brown,30,50,30,7,800,25,Groundnut,Chilated Micronutrient
Warud,Light Brown,20,40,25,6,900,30,Groundnut,SSP
Warud,Light Brown,25,40,25,6,900,30,Groundnut,SSP
Warud,Light Brown,30,40,25,6,900,30,Groundnut,SSP
Warud,Light Brown,20,45,30,6.5,800,25,Groundnut,SSP
Warud,Light Brown,25,45,30,6.5,800,25,Groundnut,SSP
Warud,Light Brown,30,45,30,6.5,800,25,Groundnut,SSP
Warud,Light Brown,20,50,20,7,900,30,Groundnut,SSP
Warud,Light Brown,25,50,20,7,900,30,Groundnut,SSP
Warud,Light Brown,30,50,20,7,900,30,Groundnut,SSP
Warud,Light Brown,20,40,30,6,800,25,Groundnut,Chilated Micronutrient
Warud,Light Brown,25,40,30,6,800,25,Groundnut,Chilated Micronutrient
Warud,Light Brown,30,40,30,6,800,25,Groundnut,Chilated Micronutrient
Warud,Light Brown,20,45,20,6.5,900,30,Groundnut,Chilated Micronutrient
Warud,Light Brown,25,45,20,6.5,900,30,Groundnut,Chilated Micronutrient
Warud,Light Brown,30,45,20,6.5,900,30,Groundnut,Chilated Micronutrient
Warud,Light Brown,20,50,25,7,800,25,Groundnut,Chilated Micronutrient
Warud,Light Brown,25,50,25,7,800,25,Groundnut,Chilated Micronutrient
Warud,Light Brown,30,50,25,7,800,25,Groundnut,Chilated Micronutrient
Warud,Black,25,20,40,5.5,1500,20,Turmeric,Urea
Warud,Black,30,20,40,5.5,1500,20,Turmeric,Urea
Warud,Black,20,20,40,5.5,1500,20,Turmeric,Urea
Warud,Black,30,25,45,6,1600,25,Turmeric,Urea
Warud,Black,20,25,45,6,1600,25,Turmeric,Urea
Warud,Black,25,25,45,6,1600,25,Turmeric,Urea
Warud,Black,20,30,50,6.5,1700,30,Turmeric,Urea
Warud,Black,25,30,50,6.5,1700,30,Turmeric,Urea
Warud,Black,30,30,50,6.5,1700,30,Turmeric,Urea
Warud,Black,25,20,45,5.5,1500,20,Turmeric,Ferrous Sulphate
Warud,Black,30,20,45,5.5,1500,20,Turmeric,Ferrous Sulphate
Warud,Black,20,20,45,5.5,1500,20,Turmeric,Ferrous Sulphate
Warud,Black,30,25,50,6,1600,25,Turmeric,Ferrous Sulphate
Warud,Black,20,25,50,6,1600,25,Turmeric,Ferrous Sulphate
Warud,Black,25,25,50,6,1600,25,Turmeric,Ferrous Sulphate
Warud,Black,20,30,40,6.5,1700,30,Turmeric,Ferrous Sulphate
Warud,Black,25,30,40,6.5,1700,30,Turmeric,Ferrous Sulphate
Warud,Black,30,30,40,6.5,1700,30,Turmeric,Ferrous Sulphate
Warud,Black,25,20,50,5.5,1500,20,Turmeric,White Potash
Warud,Black,30,20,50,5.5,1500,20,Turmeric,White Potash
Warud,Black,20,20,50,5.5,1500,20,Turmeric,White Potash
Warud,Black,25,20,40,5.5,1500,20,Turmeric,White Potash
Warud,Black,30,25,40,6,1600,25,Turmeric,White Potash
Warud,Black,20,25,40,6,1600,25,Turmeric,White Potash
Warud,Black,25,25,40,6,1600,25,Turmeric,White Potash
Warud,Black,20,30,45,6.5,1700,30,Turmeric,White Potash
Warud,Black,25,30,45,6.5,1700,30,Turmeric,White Potash
Warud,Black,30,30,45,6.5,1700,30,Turmeric,White Potash
Warud,Black,100,20,45,6,700,25,Cotton,Magnesium Sulphate
Warud,Black,105,20,45,6,700,25,Cotton,Magnesium Sulphate
Warud,Black,110,20,45,6,700,25,Cotton,Magnesium Sulphate
Warud,Black,115,20,45,6,700,25,Cotton,Magnesium Sulphate
Warud,Black,120,20,45,6,700,25,Cotton,Magnesium Sulphate
Warud,Black,100,25,50,6.5,800,30,Cotton,Magnesium Sulphate
Warud,Black,105,25,50,6.5,800,30,Cotton,Magnesium Sulphate
Warud,Black,110,25,50,6.5,800,30,Cotton,Magnesium Sulphate
Warud,Black,115,25,50,6.5,800,30,Cotton,Magnesium Sulphate
Warud,Black,120,25,50,6.5,800,30,Cotton,Magnesium Sulphate
Warud,Black,100,30,55,7,900,35,Cotton,Magnesium Sulphate
Warud,Black,105,30,55,7,900,35,Cotton,Magnesium Sulphate
Warud,Black,110,30,55,7,900,35,Cotton,Magnesium Sulphate
Warud,Black,115,30,55,7,900,35,Cotton,Magnesium Sulphate
Warud,Black,120,30,55,7,900,35,Cotton,Magnesium Sulphate
Warud,Black,100,20,50,7.5,1000,25,Cotton,12:32:16 NPK
Warud,Black,105,20,50,7.5,1000,25,Cotton,12:32:16 NPK
Warud,Black,110,20,50,7.5,1000,25,Cotton,12:32:16 NPK
Warud,Black,115,20,50,7.5,1000,25,Cotton,12:32:16 NPK
Warud,Black,120,20,50,7.5,1000,25,Cotton,12:32:16 NPK
Warud,Black,100,25,55,6,700,30,Cotton,12:32:16 NPK
Warud,Black,105,25,55,6,700,30,Cotton,12:32:16 NPK
Warud,Black,110,25,55,6,700,30,Cotton,12:32:16 NPK
Warud,Black,115,25,55,6,700,30,Cotton,12:32:16 NPK
Warud,Black,120,25,55,6,700,30,Cotton,12:32:16 NPK
Warud,Black,100,30,45,6.5,800,35,Cotton,12:32:16 NPK
Warud,Black,105,30,45,6.5,800,35,Cotton,12:32:16 NPK
Warud,Black,110,30,45,6.5,800,35,Cotton,12:32:16 NPK
Warud,Black,115,30,45,6.5,800,35,Cotton,12:32:16 NPK
